P.E.K.K.A,Battle Ram,Zap,Poison,Magic Archer,Bandit,Royal Ghost,Electro Wizard,Wall Breakers,Prince,Valkyrie,Goblin Barrel,Princess,Giant Snowball,Dart Goblin,Goblin Gang
P.E.K.K.A,Battle Ram,Zap,Poison,Magic Archer,Bandit,Royal Ghost,Electro Wizard,Bats,Valkyrie,Magic Archer,Poison,The Log,Miner,Wall Breakers,Bomb Tower
P.E.K.K.A,Battle Ram,Zap,Poison,Magic Archer,Bandit,Royal Ghost,Electro Wizard,Elixir Golem,Zap,Tornado,Night Witch,Executioner,Goblin Cage,Mega Knight,Rocket
P.E.K.K.A,Battle Ram,Zap,Poison,Magic Archer,Bandit,Royal Ghost,Electro Wizard,Graveyard,Ice Wizard,Baby Dragon,Barbarian Barrel,Tombstone,Knight,Tornado,Poison
P.E.K.K.A,Battle Ram,Zap,Poison,Magic Archer,Bandit,Royal Ghost,Electro Wizard,Bomb Tower,Executioner,Valkyrie,Baby Dragon,Graveyard,Miner,Fireball,Tornado
P.E.K.K.A,Battle Ram,Zap,Poison,Magic Archer,Bandit,Royal Ghost,Electro Wizard,P.E.K.K.A,Zap,Electro Wizard,Battle Ram,Bandit,Magic Archer,Poison,Royal Ghost
P.E.K.K.A,Battle Ram,Zap,Poison,Magic Archer,Bandit,Royal Ghost,Electro Wizard,Mega Knight,Sparky,Dark Prince,Mini P.E.K.K.A,Magic Archer,Witch,Zap,The Log
P.E.K.K.A,Battle Ram,Zap,Poison,Magic Archer,Bandit,Royal Ghost,Electro Wizard,Cannon Cart,Mega Minion,Archers,Ice Golem,Bomb Tower,Graveyard,Poison,Giant Snowball
P.E.K.K.A,Battle Ram,Zap,Poison,Magic Archer,Bandit,Royal Ghost,Electro Wizard,Magic Archer,Executioner,Skeletons,Night Witch,Elixir Golem,Rocket,The Log,Tornado
Goblin Giant,Rage,Sparky,Mini P.E.K.K.A,Electro Wizard,Balloon,Zap,Minions,P.E.K.K.A,Zap,Electro Wizard,Battle Ram,Bandit,Magic Archer,Poison,Royal Ghost
Goblin Giant,Rage,Sparky,Mini P.E.K.K.A,Electro Wizard,Balloon,Zap,Minions,Ice Golem,Balloon,Miner,Barbarian Barrel,Skeletons,Musketeer,Bomb Tower,Giant Snowball
Goblin Giant,Rage,Sparky,Mini P.E.K.K.A,Electro Wizard,Balloon,Zap,Minions,Golem,Mega Minion,Baby Dragon,Lightning,Night Witch,Zap,Mini P.E.K.K.A,Bomber
Goblin Giant,Rage,Sparky,Mini P.E.K.K.A,Electro Wizard,Balloon,Zap,Minions,P.E.K.K.A,Ram Rider,Barbarian Barrel,Bandit,Electro Wizard,Magic Archer,Giant Snowball,Lightning
Goblin Giant,Rage,Sparky,Mini P.E.K.K.A,Electro Wizard,Balloon,Zap,Minions,Electro Wizard,Zap,Magic Archer,P.E.K.K.A,Bandit,Poison,Battle Ram,Dark Prince
Goblin Giant,Rage,Sparky,Mini P.E.K.K.A,Electro Wizard,Balloon,Zap,Minions,Valkyrie,Magic Archer,Poison,Miner,Wall Breakers,Bats,The Log,Goblin Cage
Goblin Giant,Rage,Sparky,Mini P.E.K.K.A,Electro Wizard,Balloon,Zap,Minions,Lightning,Executioner,Valkyrie,Goblin Giant,Magic Archer,Wizard,Miner,The Log
Goblin Giant,Rage,Sparky,Mini P.E.K.K.A,Electro Wizard,Balloon,Zap,Minions,Electro Wizard,Lightning,Baby Dragon,Giant Snowball,Bandit,Barbarian Barrel,Ram Rider,P.E.K.K.A
Goblin Giant,Rage,Sparky,Mini P.E.K.K.A,Electro Wizard,Balloon,Zap,Minions,Balloon,Giant Skeleton,Executioner,Zap,Goblins,Tornado,Bomb Tower,Miner
Goblin Giant,Rage,Sparky,Mini P.E.K.K.A,Electro Wizard,Balloon,Zap,Minions,Tornado,Magic Archer,Valkyrie,Poison,Elixir Golem,Executioner,Night Witch,The Log
Goblin Giant,Rage,Sparky,Mini P.E.K.K.A,Electro Wizard,Balloon,Zap,Minions,Ice Spirit,Fire Spirits,Spear Goblins,Goblin Barrel,Skeleton Army,Inferno Tower,Poison,The Log
Golem,Night Witch,Goblin Cage,Mini P.E.K.K.A,Baby Dragon,Zap,Bomber,Tornado,Graveyard,Cannon Cart,Poison,Barbarian Barrel,Tornado,Baby Dragon,Goblin Cage,Ice Wizard
Golem,Night Witch,Goblin Cage,Mini P.E.K.K.A,Baby Dragon,Zap,Bomber,Tornado,Ram Rider,Freeze,Mega Knight,Electro Wizard,Miner,Executioner,Goblin Barrel,Skeleton Army
Valkyrie,Miner,Magic Archer,Skeletons,Bats,Zap,Wall Breakers,Bomb Tower,Princess,Wall Breakers,Skeletons,Ice Spirit,Miner,Bats,The Log,Ice Golem
Valkyrie,Miner,Magic Archer,Skeletons,Bats,The Log,Wall Breakers,Bomb Tower,Ice Golem,Dart Goblin,Bats,Zap,Graveyard,Tesla,Skeleton Army,Freeze
Bandit,Barbarian Barrel,Executioner,Mega Knight,Miner,Minions,Wall Breakers,Zap,P.E.K.K.A,Graveyard,Barbarian Barrel,Freeze,Furnace,Tornado,Dark Prince,Executioner
Tornado,Skeleton Army,Magic Archer,Valkyrie,Freeze,Executioner,Graveyard,Mega Knight,Magic Archer,Executioner,Skeletons,Night Witch,Elixir Golem,Rocket,The Log,Tornado
Tornado,Skeleton Army,Magic Archer,Valkyrie,Freeze,Executioner,Graveyard,Mega Knight,Skeletons,Arrows,Mega Minion,Elixir Golem,Graveyard,Executioner,Tornado,Ice Wizard
Tornado,Skeleton Army,Magic Archer,Valkyrie,Freeze,Executioner,Graveyard,Mega Knight,Witch,Executioner,Giant Skeleton,Hog Rider,Electro Wizard,Valkyrie,The Log,Wizard
Lightning,Giant Snowball,Dark Prince,Barbarian Barrel,P.E.K.K.A,Electro Wizard,Magic Archer,Ram Rider,Golem,Night Witch,Executioner,Baby Dragon,Goblin Cage,Tornado,Barbarian Barrel,Rocket
Lightning,Giant Snowball,Dark Prince,Barbarian Barrel,P.E.K.K.A,Electro Wizard,Magic Archer,Ram Rider,Executioner,Baby Dragon,Ice Wizard,Graveyard,Bowler,Tornado,Freeze,Guards
Lightning,Giant Snowball,Dark Prince,Barbarian Barrel,P.E.K.K.A,Electro Wizard,Magic Archer,Ram Rider,Hog Rider,Inferno Tower,Fireball,Freeze,Executioner,Skeleton Army,Zap,Valkyrie
Lightning,Giant Snowball,Dark Prince,Barbarian Barrel,P.E.K.K.A,Electro Wizard,Magic Archer,Ram Rider,Skeletons,Bats,Valkyrie,Magic Archer,The Log,Bomb Tower,Miner,Wall Breakers
Poison,Mini P.E.K.K.A,Battle Ram,Executioner,Bandit,Electro Wizard,Lumberjack,Mega Knight,The Log,Hog Rider,P.E.K.K.A,Ram Rider,Mega Knight,Hunter,Executioner,Electro Wizard
Miner,Wall Breakers,Giant Snowball,Bomb Tower,Valkyrie,Bats,Skeletons,Magic Archer,Tornado,Ice Golem,Ice Wizard,Skeletons,X-Bow,Rocket,The Log,Mega Minion
Tornado,Valkyrie,Ice Wizard,Skeletons,X-Bow,Rocket,The Log,Tesla,Mega Knight,Goblin Barrel,Dart Goblin,Princess,Goblin Gang,Bats,Wall Breakers,Goblin Cage
Tornado,Valkyrie,Ice Wizard,Skeletons,X-Bow,Rocket,The Log,Tesla,Elixir Golem,Night Witch,Hunter,Executioner,The Log,Tornado,Poison,Graveyard
Tornado,Valkyrie,Ice Wizard,Skeletons,X-Bow,Rocket,The Log,Tesla,Mega Knight,Magic Archer,Bomb Tower,Valkyrie,Tornado,Graveyard,Executioner,Freeze
Tornado,Valkyrie,Ice Wizard,Skeletons,X-Bow,Rocket,The Log,Tesla,Poison,Giant Snowball,Executioner,Tornado,Sparky,Goblins,Elixir Golem,Night Witch
Tornado,Valkyrie,Ice Wizard,Skeletons,X-Bow,Rocket,The Log,Tesla,Baby Dragon,Poison,Valkyrie,Tombstone,Barbarian Barrel,Tornado,Graveyard,Ice Wizard
Tornado,Valkyrie,Ice Wizard,Skeletons,X-Bow,Rocket,The Log,Tesla,Tornado,Graveyard,Freeze,Knight,Tombstone,Minions,Executioner,Barbarian Barrel
Tornado,Valkyrie,Ice Wizard,Skeletons,X-Bow,Rocket,The Log,Tesla,Graveyard,Tornado,Baby Dragon,The Log,Poison,Executioner,Furnace,Mega Knight
Tornado,Valkyrie,Ice Wizard,Skeletons,X-Bow,Rocket,The Log,Tesla,Executioner,Valkyrie,Freeze,Earthquake,Bomb Tower,Tornado,Graveyard,Mega Knight
Tornado,Valkyrie,Ice Wizard,Skeletons,X-Bow,Rocket,The Log,Tesla,Executioner,Valkyrie,Freeze,Magic Archer,Bomb Tower,Tornado,Graveyard,Mega Knight
Tornado,Valkyrie,Ice Wizard,Skeletons,X-Bow,Rocket,The Log,Tesla,Graveyard,Night Witch,Skeletons,Executioner,Barbarian Barrel,Poison,Elixir Golem,Tornado
Tornado,Valkyrie,Ice Wizard,Skeletons,X-Bow,Rocket,The Log,Tesla,Executioner,Baby Dragon,Ice Wizard,Graveyard,Bowler,Tornado,Freeze,Guards
Tornado,Valkyrie,Ice Wizard,Skeletons,X-Bow,Rocket,The Log,Tesla,Executioner,Baby Dragon,Ice Wizard,Graveyard,Valkyrie,Tornado,Freeze,Guards
Tornado,Valkyrie,Ice Wizard,Skeletons,X-Bow,Rocket,The Log,Tesla,Goblin Giant,Sparky,Tornado,Miner,Zap,Bats,Spear Goblins,Minion Horde
Tornado,Valkyrie,Ice Wizard,Skeletons,X-Bow,Rocket,The Log,Tesla,Graveyard,Baby Dragon,Executioner,Tornado,Freeze,Valkyrie,Goblins,Barbarian Barrel
Tornado,Valkyrie,Ice Wizard,Skeletons,X-Bow,Rocket,The Log,Tesla,Barbarian Barrel,Graveyard,Sparky,Tornado,Elixir Golem,Night Witch,Executioner,Freeze
Tornado,Valkyrie,Ice Wizard,Skeletons,X-Bow,Rocket,The Log,Tesla,Giant Skeleton,Balloon,Freeze,Mirror,Hog Rider,Barbarians,Minion Horde,Arrows
Tornado,Valkyrie,Ice Wizard,Skeletons,X-Bow,Rocket,The Log,Tesla,The Log,Fire Spirits,Clone,Bats,Freeze,Lumberjack,Balloon,Guards
Tornado,Valkyrie,Ice Wizard,Skeletons,X-Bow,Rocket,The Log,Tesla,Dark Prince,Sparky,Electro Wizard,Mega Knight,Wizard,Valkyrie,Inferno Tower,Fireball
Tornado,Valkyrie,Ice Wizard,Skeletons,X-Bow,Rocket,The Log,Tesla,The Log,Mini P.E.K.K.A,Bats,Executioner,Lumberjack,Mega Knight,Tornado,Electro Wizard
Tornado,Valkyrie,Ice Wizard,Skeletons,X-Bow,Rocket,The Log,Tesla,Mega Knight,Hog Rider,Tesla,Magic Archer,Bats,Fireball,Zap,Skeleton Army
Tornado,Valkyrie,Ice Wizard,Skeletons,X-Bow,Rocket,The Log,Tesla,Wizard,Mini P.E.K.K.A,Zap,P.E.K.K.A,Skeleton Army,Bats,Giant,Rage
Tornado,Valkyrie,Ice Wizard,Skeletons,X-Bow,Rocket,The Log,Tesla,Magic Archer,Executioner,Skeletons,Night Witch,Elixir Golem,Rocket,The Log,Tornado
Executioner,The Log,Knight,Ice Wizard,Rocket,Skeletons,X-Bow,Tornado,Sparky,Executioner,Electro Wizard,Night Witch,Elixir Golem,Poison,Magic Archer,Tornado
Executioner,The Log,Knight,Ice Wizard,Rocket,Skeletons,X-Bow,Tornado,Prince,Arrows,Rocket,Lightning,Goblin Hut,Baby Dragon,Valkyrie,Minion Horde
Giant Skeleton,Hog Rider,Mini P.E.K.K.A,Earthquake,Magic Archer,Electro Wizard,Spear Goblins,The Log,Inferno Dragon,Fireball,Elite Barbarians,Goblin Giant,Hog Rider,Zap,Electro Wizard,Furnace
Giant Skeleton,Hog Rider,Mini P.E.K.K.A,Earthquake,Magic Archer,Electro Wizard,Spear Goblins,The Log,Skeleton Army,Wizard,Minions,Fireball,Minion Horde,Hog Rider,Rage,Balloon
Ice Golem,Electro Wizard,Graveyard,Skeleton Army,Bowler,Baby Dragon,Tornado,Poison,Mortar,Archers,Princess,Tesla,Mini P.E.K.K.A,Fireball,Ice Golem,Bats
Ice Golem,Electro Wizard,Graveyard,Skeleton Army,Bowler,Baby Dragon,Tornado,Poison,Inferno Dragon,Mega Knight,Lumberjack,Electro Wizard,Rage,Magic Archer,Wizard,Skeleton Army
Golem,Tornado,Baby Dragon,Executioner,Lightning,Goblin Cage,The Log,Night Witch,Minion Horde,Valkyrie,Lightning,P.E.K.K.A,Goblin Barrel,The Log,Wizard,Mini P.E.K.K.A
Barbarian Barrel,Sparky,Skeletons,Ice Wizard,Night Witch,Elixir Golem,Lightning,Tornado,Minion Horde,Mirror,Furnace,Rocket,Goblin Gang,Bowler,Arrows,Goblin Barrel
Barbarian Barrel,Sparky,Skeletons,Ice Wizard,Night Witch,Elixir Golem,Lightning,Tornado,Tornado,Executioner,Skeletons,Night Witch,Elixir Golem,The Log,Magic Archer,Rocket
Barbarian Barrel,Sparky,Skeletons,Ice Wizard,Night Witch,Elixir Golem,Lightning,Tornado,Princess,Goblin Gang,Knight,The Log,Electro Wizard,Rocket,Inferno Tower,Goblin Barrel
Barbarian Barrel,Sparky,Skeletons,Baby Dragon,Night Witch,Elixir Golem,Poison,Tornado,Dart Goblin,Inferno Tower,Goblin Barrel,The Log,Princess,Knight,Skeleton Army,Arrows
Barbarian Barrel,Sparky,Skeletons,Baby Dragon,Night Witch,Elixir Golem,Poison,Tornado,P.E.K.K.A,Battle Ram,Royal Ghost,Bandit,Poison,Zap,Electro Wizard,Magic Archer
Golem,Executioner,Baby Dragon,Dark Prince,Tornado,Barbarian Barrel,Night Witch,Lumberjack,Zap,Royal Giant,Mini P.E.K.K.A,Executioner,Witch,Skeleton Army,Barbarian Barrel,Electro Wizard
Skeletons,Ice Spirit,Ice Golem,Hog Rider,The Log,Fireball,Cannon,Musketeer,Furnace,Freeze,Baby Dragon,Mirror,Valkyrie,Graveyard,Goblins,Flying Machine
Skeletons,Ice Spirit,Ice Golem,Hog Rider,The Log,Fireball,Cannon,Musketeer,Executioner,Magic Archer,Night Witch,Elixir Golem,Skeletons,Rocket,Tornado,The Log
Skeletons,Ice Spirit,Ice Golem,Hog Rider,The Log,Fireball,Cannon,Musketeer,Bandit,Electro Wizard,Baby Dragon,Miner,Goblin Hut,Zap,Poison,P.E.K.K.A
Skeletons,Ice Spirit,Ice Golem,Hog Rider,The Log,Fireball,Cannon,Musketeer,Valkyrie,Wall Breakers,Miner,Magic Archer,Bats,Skeletons,Bomb Tower,Zap
Skeletons,Ice Spirit,Ice Golem,Hog Rider,The Log,Fireball,Cannon,Musketeer,Magic Archer,Executioner,Skeletons,Night Witch,Elixir Golem,Rocket,The Log,Tornado
Skeletons,Ice Spirit,Ice Golem,Hog Rider,The Log,Fireball,Cannon,Musketeer,Zap,Wall Breakers,Mega Knight,Musketeer,Minions,Barbarian Barrel,Bandit,Miner
Skeletons,Ice Spirit,Ice Golem,Hog Rider,The Log,Fireball,Cannon,Musketeer,Barbarian Barrel,Executioner,Skeletons,Night Witch,Elixir Golem,Poison,Sparky,Tornado
Skeletons,Ice Spirit,Ice Golem,Hog Rider,The Log,Fireball,Cannon,Musketeer,Ice Golem,Hog Rider,Musketeer,Cannon,Ice Spirit,Skeletons,Fireball,The Log
Skeleton Army,The Log,Princess,Bomb Tower,Goblin Gang,Goblin Barrel,Minion Horde,Miner,Valkyrie,Magic Archer,Wall Breakers,Bomb Tower,Skeletons,Bats,Miner,Zap
Graveyard,Ice Wizard,P.E.K.K.A,Executioner,Freeze,Tornado,Barbarian Barrel,Skeletons,The Log,Night Witch,Electro Wizard,Sparky,Tornado,Executioner,Elixir Golem,Poison
Graveyard,Ice Wizard,P.E.K.K.A,Executioner,Freeze,Tornado,Barbarian Barrel,Skeletons,Giant,Night Witch,Furnace,Zap,Minions,Electro Wizard,Poison,Valkyrie
Baby Dragon,Electro Dragon,Lumberjack,Tornado,Bowler,Barbarian Barrel,Freeze,Balloon,The Log,Tornado,Executioner,Lightning,Night Witch,Tombstone,Elixir Golem,Barbarian Barrel
Zap,Minions,Barbarian Barrel,Musketeer,Wall Breakers,Bandit,Miner,Mega Knight,Zap,Minions,Barbarian Barrel,Musketeer,Wall Breakers,Bandit,Miner,Mega Knight
Zap,Minions,Barbarian Barrel,Musketeer,Wall Breakers,Bandit,Miner,Mega Knight,Elixir Golem,Night Witch,Magic Archer,Executioner,Skeletons,The Log,Tornado,Rocket
Zap,Minions,Barbarian Barrel,Musketeer,Wall Breakers,Bandit,Miner,Mega Knight,The Log,Mini P.E.K.K.A,Fireball,Furnace,Dark Prince,Princess,Goblin Barrel,Rascals
Zap,Minions,Barbarian Barrel,Musketeer,Wall Breakers,Bandit,Miner,Mega Knight,Miner,Prince,Giant,Musketeer,Fireball,Mega Minion,Zap,Skeletons
Zap,Minions,Barbarian Barrel,Musketeer,Wall Breakers,Bandit,Miner,Mega Knight,Goblin Barrel,Rocket,Prince,Goblin Gang,Dart Goblin,The Log,Princess,Rascals
Zap,Minions,Barbarian Barrel,Musketeer,Wall Breakers,Bandit,Miner,Mega Knight,Goblin Giant,Balloon,Mini P.E.K.K.A,Electro Wizard,Sparky,Zap,Minions,Rage
Zap,Minions,Barbarian Barrel,Musketeer,Wall Breakers,Bandit,Miner,Mega Knight,Baby Dragon,Fisherman,Furnace,Lightning,Mega Minion,Royal Giant,Skeletons,The Log
Bandit,Mega Knight,Miner,Executioner,Bats,Zap,Wall Breakers,Tornado,X-Bow,Ice Wizard,Tesla,Tornado,Rocket,The Log,Skeletons,Valkyrie
Cannon,The Log,Musketeer,Hog Rider,Fireball,Ice Spirit,Ice Golem,Skeletons,Valkyrie,Dart Goblin,Bomb Tower,Miner,Wall Breakers,Bats,Zap,Skeletons
Cannon,The Log,Musketeer,Hog Rider,Fireball,Ice Spirit,Ice Golem,Skeletons,X-Bow,Archers,The Log,Skeletons,Tesla,Ice Spirit,Knight,Fireball
Cannon,The Log,Musketeer,Hog Rider,Fireball,Ice Spirit,Ice Golem,Skeletons,Lava Hound,Lumberjack,Baby Dragon,Bats,Clone,Mini P.E.K.K.A,Giant Snowball,Flying Machine
Cannon,The Log,Musketeer,Hog Rider,Fireball,Ice Spirit,Ice Golem,Skeletons,Magic Archer,Electro Wizard,Elixir Golem,Fisherman,Furnace,Mega Knight,Night Witch,Poison
Cannon,The Log,Musketeer,Hog Rider,Fireball,Ice Spirit,Ice Golem,Skeletons,Arrows,Skeleton Army,Goblin Barrel,Rocket,Goblin Gang,Minion Horde,Prince,Baby Dragon
Cannon,The Log,Musketeer,Hog Rider,Fireball,Ice Spirit,Ice Golem,Skeletons,Graveyard,Electro Wizard,Night Witch,Mega Knight,Giant Snowball,Poison,Goblin Cage,Baby Dragon
Valkyrie,X-Bow,Tesla,Tornado,Ice Wizard,Skeletons,The Log,Rocket,Goblin Gang,Knight,Goblin Barrel,Ice Spirit,Rocket,Princess,The Log,Inferno Tower
Valkyrie,X-Bow,Tesla,Tornado,Ice Wizard,Skeletons,The Log,Rocket,Golem,Dark Prince,Lightning,Tornado,Baby Dragon,Ice Wizard,Mini P.E.K.K.A,Barbarian Barrel
P.E.K.K.A,Ram Rider,Magic Archer,Giant Snowball,Electro Wizard,Bandit,Barbarian Barrel,Lightning,Dark Prince,Electro Wizard,P.E.K.K.A,Magic Archer,Barbarian Barrel,Ram Rider,Tornado,Sparky
Balloon,Miner,Executioner,Ice Spirit,Skeletons,Zap,Tornado,Valkyrie,Cannon Cart,Mega Minion,Archers,Ice Golem,Bomb Tower,Graveyard,Poison,Giant Snowball
Balloon,Miner,Executioner,Ice Spirit,Skeletons,Zap,Tornado,Valkyrie,Fire Spirits,Inferno Dragon,Hog Rider,Royal Giant,Valkyrie,Zap,Minions,Tesla
Balloon,Miner,Executioner,Ice Spirit,Skeletons,Zap,Tornado,Valkyrie,Electro Wizard,Bandit,P.E.K.K.A,Battle Ram,Magic Archer,Royal Ghost,Poison,Zap
Balloon,Miner,Executioner,Ice Spirit,Skeletons,Zap,Tornado,Valkyrie,Elixir Golem,Night Witch,Tornado,Sparky,Electro Wizard,Poison,The Log,Executioner
Balloon,Miner,Executioner,Ice Spirit,Skeletons,Zap,Tornado,Valkyrie,Wall Breakers,Zap,Bats,Magic Archer,Valkyrie,Bomb Tower,Miner,Skeletons
Balloon,Miner,Executioner,Ice Spirit,Skeletons,Zap,Tornado,Valkyrie,Magic Archer,Miner,Wall Breakers,Valkyrie,Bomb Tower,Bats,Skeletons,Zap
P.E.K.K.A,Ram Rider,Magic Archer,Giant Snowball,Electro Wizard,Bandit,Barbarian Barrel,Lightning,Mega Knight,Zap,Miner,Tornado,Executioner,Wall Breakers,Bats,Bandit
P.E.K.K.A,Ram Rider,Magic Archer,Giant Snowball,Electro Wizard,Bandit,Barbarian Barrel,Lightning,Musketeer,Valkyrie,Barbarians,Royal Giant,Arrows,Fireball,Bomber,Mini P.E.K.K.A
Valkyrie,Magic Archer,Bomb Tower,Miner,Wall Breakers,Bats,Zap,Skeletons,Mega Knight,Zap,Miner,Tornado,Executioner,Wall Breakers,Bats,Bandit
Valkyrie,Magic Archer,Bomb Tower,Miner,Wall Breakers,Bats,Zap,Skeletons,The Log,Sparky,Electro Wizard,Executioner,Lumberjack,Elixir Golem,Lightning,Tornado
Elixir Golem,Executioner,Skeletons,Rocket,Magic Archer,Night Witch,The Log,Tornado,Valkyrie,Magic Archer,Bomb Tower,Miner,Wall Breakers,Bats,The Log,Skeletons
Elixir Golem,Executioner,Skeletons,Rocket,Magic Archer,Night Witch,The Log,Tornado,X-Bow,Ice Golem,Tesla,Ice Spirit,Fireball,The Log,Skeletons,Archers
Elixir Golem,Executioner,Skeletons,Rocket,Magic Archer,Night Witch,The Log,Tornado,Mega Knight,Balloon,Zap,Executioner,Ice Wizard,Freeze,Tornado,Lumberjack
Royal Giant,Miner,Valkyrie,Zap,Goblins,Executioner,Earthquake,Tornado,Giant Snowball,P.E.K.K.A,Lightning,Magic Archer,Barbarian Barrel,Bandit,Ram Rider,Electro Wizard
Royal Giant,Miner,Valkyrie,Zap,Goblins,Executioner,Earthquake,Tornado,Elixir Collector,Goblin Gang,Zap,Three Musketeers,Ice Golem,Miner,Battle Ram,Minion Horde
Royal Giant,Miner,Valkyrie,Zap,Goblins,Executioner,Earthquake,Tornado,Balloon,Miner,Ice Golem,Musketeer,Giant Snowball,Barbarian Barrel,Skeletons,Inferno Tower
Royal Giant,Miner,Valkyrie,Zap,Goblins,Executioner,Earthquake,Tornado,Princess,Goblin Barrel,The Log,Ice Spirit,Inferno Tower,Rocket,Knight,Goblin Gang
Royal Giant,Miner,Valkyrie,Zap,Goblins,Executioner,Earthquake,Tornado,Wall Breakers,Bats,Miner,Inferno Tower,Ice Spirit,The Log,Ice Golem,Dart Goblin
Royal Giant,Miner,Valkyrie,Zap,Goblins,Executioner,Earthquake,Tornado,Miner,Skeleton Army,Baby Dragon,Ice Wizard,The Log,Fireball,Mega Knight,Witch
Royal Giant,Miner,Valkyrie,Zap,Goblins,Executioner,Earthquake,Tornado,Inferno Tower,Skeleton Army,Mega Knight,Minions,Goblin Gang,Bandit,Princess,Fireball
Royal Giant,Miner,Valkyrie,Zap,Goblins,Executioner,Earthquake,Tornado,Ice Spirit,Hog Rider,Musketeer,Cannon,Fireball,Ice Golem,Skeletons,The Log
Barbarian Barrel,Electro Wizard,Elixir Golem,Executioner,Night Witch,Poison,Sparky,Tornado,Skeletons,Ice Spirit,Zap,Miner,Valkyrie,Tornado,Executioner,Balloon
Barbarian Barrel,Electro Wizard,Elixir Golem,Executioner,Night Witch,Poison,Sparky,Tornado,Prince,Rascals,Rocket,The Log,Goblin Barrel,Wall Breakers,Dart Goblin,Princess
P.E.K.K.A,Balloon,Lumberjack,Ice Wizard,Executioner,Tornado,Lightning,Zap,Tornado,Skeleton Army,Magic Archer,Valkyrie,Freeze,Executioner,Graveyard,Mega Knight
P.E.K.K.A,Balloon,Lumberjack,Ice Wizard,Executioner,Tornado,Lightning,Zap,X-Bow,Ice Golem,Tesla,The Log,Giant Snowball,Musketeer,Fireball,Barbarians
P.E.K.K.A,Balloon,Lumberjack,Ice Wizard,Executioner,Tornado,Lightning,Zap,Freeze,Guards,Executioner,Balloon,Lumberjack,Arrows,Lightning,Bats
P.E.K.K.A,Balloon,Lumberjack,Ice Wizard,Executioner,Tornado,Lightning,Zap,Golem,Night Witch,Executioner,Baby Dragon,Goblin Cage,Tornado,Barbarian Barrel,Rocket
Knight,Graveyard,Tombstone,Baby Dragon,Executioner,Freeze,Tornado,Barbarian Barrel,Graveyard,Freeze,Poison,Tornado,Executioner,Ice Wizard,Mega Knight,Goblins
Barbarian Barrel,Electro Wizard,Elixir Golem,Executioner,Night Witch,Poison,Sparky,Tornado,Knight,Graveyard,Tombstone,Baby Dragon,Executioner,Freeze,Tornado,Barbarian Barrel
Barbarian Barrel,Electro Wizard,Elixir Golem,Executioner,Night Witch,Poison,Sparky,Tornado,Cannon Cart,Poison,Electro Wizard,Goblin Hut,Furnace,Royal Ghost,Valkyrie,The Log
Barbarian Barrel,Electro Wizard,Elixir Golem,Executioner,Night Witch,Poison,Sparky,Tornado,Dark Prince,Prince,Electro Wizard,Miner,Poison,Giant,Mega Minion,Zap
Cannon Cart,Mega Minion,Archers,Ice Golem,Bomb Tower,Graveyard,Freeze,Giant Snowball,Knight,Goblin Gang,The Log,Princess,Dart Goblin,Inferno Tower,Rocket,Goblin Barrel
Cannon Cart,Mega Minion,Archers,Ice Golem,Bomb Tower,Graveyard,Freeze,Giant Snowball,P.E.K.K.A,Zap,Battle Ram,Baby Dragon,Barbarian Barrel,Bandit,Electro Wizard,Poison
Cannon Cart,Mega Minion,Archers,Ice Golem,Bomb Tower,Graveyard,Freeze,Giant Snowball,Zap,Electro Wizard,Bats,Dark Prince,Fireball,The Log,Prince,Mega Knight
Cannon Cart,Mega Minion,Archers,Ice Golem,Bomb Tower,Graveyard,Freeze,Giant Snowball,Ice Spirit,Flying Machine,Night Witch,Clone,Arrows,Fisherman,Witch,Giant Skeleton
Cannon Cart,Mega Minion,Archers,Ice Golem,Bomb Tower,Graveyard,Freeze,Giant Snowball,Lumberjack,Inferno Dragon,Goblin Barrel,Arrows,Mega Knight,The Log,Musketeer,Skeleton Army
Cannon Cart,Mega Minion,Archers,Ice Golem,Bomb Tower,Graveyard,Freeze,Giant Snowball,Bomber,Giant Skeleton,Witch,Balloon,Ram Rider,Valkyrie,Arrows,Fireball
Cannon Cart,Mega Minion,Archers,Ice Golem,Bomb Tower,Graveyard,Freeze,Giant Snowball,Inferno Dragon,Electro Wizard,Lumberjack,Hog Rider,Arrows,Zap,Valkyrie,Mega Knight
Magic Archer,Executioner,Skeletons,Night Witch,Elixir Golem,Rocket,The Log,Tornado,Inferno Tower,Goblin Barrel,Goblin Gang,Knight,Rocket,Princess,Ice Spirit,The Log
Magic Archer,Executioner,Skeletons,Night Witch,Elixir Golem,Rocket,The Log,Tornado,Elixir Golem,Night Witch,Executioner,Tornado,Lightning,Magic Archer,Skeletons,The Log
Magic Archer,Executioner,Skeletons,Night Witch,Elixir Golem,Rocket,The Log,Tornado,Giant,Sparky,Mini P.E.K.K.A,Executioner,Minions,Electro Wizard,Zap,Tornado
Ice Golem,Bats,Archers,Balloon,Goblin Cage,Giant Snowball,Freeze,Graveyard,Zap,Hog Rider,Executioner,Guards,Tornado,Inferno Dragon,Mega Knight,Knight
Ice Golem,Bats,Archers,Balloon,Goblin Cage,Giant Snowball,Freeze,Graveyard,P.E.K.K.A,Goblin Barrel,Princess,Lightning,Goblin Gang,Minions,Tesla,Zap
